City,Date,PM2.5,PM10,NO2,CO,SO2,O3,AQI,AQI_Bucket
Bangalore,02-10-2023,393.9,196.9,102.4,6.31,66.8,109.6,478,Severe
Bangalore,03-10-2023,119.1,385.9,38.1,6.56,56.1,199.7,372.3,Severe
Bangalore,04-10-2023,487.5,310.1,70.1,4.76,81.4,52.9,430.6,Moderate
Bangalore,05-10-2023,408.6,319,135.2,6.08,98.3,1.5,321.1,Severe
Bangalore,06-10-2023,381.1,394,93,3.43,12.9,196.6,335.1,Very Poor
Bangalore,07-10-2023,64.9,328.7,106.6,3.23,33,147.8,63.6,Satisfactory
Bangalore,08-10-2023,495.6,405.9,130.9,5.97,42.4,45.9,366.6,Severe
Bangalore,09-10-2023,256.3,581.5,27.6,3.59,28.8,127.6,129.5,Very Poor
Bangalore,10-10-2023,470.5,547.1,11.6,0.61,57.1,32.9,364,Moderate
Bangalore,11-10-2023,17.4,75.3,3,5.95,64.8,3.8,53.6,Satisfactory
Bangalore,12-10-2023,32.3,594,84.9,0.66,81.8,125.7,252.9,Moderate
Bangalore,13-10-2023,331.7,94.4,97.1,2.3,77.7,197.9,393,Good
Bangalore,14-10-2023,363.8,229,87,2.33,17.4,103.2,79.8,Very Poor
Bangalore,15-10-2023,25.1,334.7,112.4,4.59,26.7,161.5,132,Severe
Bangalore,16-10-2023,140.4,582.1,1.7,6.65,80.9,123.5,54.1,Severe
Bangalore,17-10-2023,168.8,464.6,112.1,4.2,96.1,153.1,95.4,Poor
Bangalore,18-10-2023,491.5,535.8,141.6,9.72,36.5,115.7,353.8,Satisfactory
Bangalore,19-10-2023,20.3,168.9,123.2,7.09,56.4,53.6,160.4,Severe
Bangalore,20-10-2023,382.9,423.6,42.5,1.74,36.5,67.6,86.3,Very Poor
Bangalore,21-10-2023,78,241.6,38.4,6.21,3,174.2,282.2,Very Poor
Bangalore,22-10-2023,218.1,124.4,37.4,8.8,8.3,13.7,187.6,Good
Bangalore,23-10-2023,269,341.2,148.4,6.27,61,60.9,403.8,Very Poor
Bangalore,24-10-2023,81.9,574,22.5,5,99.9,151.4,196.5,Good
Bangalore,25-10-2023,277.8,288.2,5.6,8.27,1.3,28.9,41.2,Severe
Bangalore,26-10-2023,306.6,41.3,5.6,3.57,95.1,4.1,222,Severe
Bangalore,27-10-2023,491.4,511.5,114.3,0.55,63.8,71.5,402.1,Satisfactory
Bangalore,28-10-2023,219.2,406.9,149.2,7.98,40.8,58.3,58.5,Very Poor
Bangalore,29-10-2023,169.7,2.5,144.8,7.51,26.7,6.4,456.8,Severe
Bangalore,30-10-2023,295.4,458.7,140.4,7.38,15,61.9,116.2,Moderate
Bangalore,31-10-2023,399,321.8,24.4,4.62,77.9,157.8,36,Poor
Bangalore,01-11-2023,496.5,211.4,90.1,3.74,77.5,108.9,227.7,Good
Bangalore,02-11-2023,346.6,28.9,123.3,7.2,50.3,137.5,299.8,Moderate
Bangalore,03-11-2023,368.1,574.7,77.1,5.41,43.5,65,451.5,Moderate
Bangalore,04-11-2023,308.1,124.9,81,0.93,74.1,163.9,447.7,Satisfactory
Bangalore,05-11-2023,265.4,573.4,69.8,1.52,62.7,150.1,382.1,Moderate
Bangalore,06-11-2023,220.7,221.1,30.7,7.19,81,163,160.7,Poor
Bangalore,07-11-2023,349.1,261.3,57.8,8.47,78,92.2,28.6,Very Poor
Bangalore,08-11-2023,438.4,265.9,23.6,8.45,74.6,168.7,299.3,Severe
Bangalore,09-11-2023,479.4,317.6,44.1,8.92,99.7,76.4,477,Poor
Bangalore,10-11-2023,169.3,67.9,26.3,3.54,23.9,108.3,386.4,Good
Bangalore,11-11-2023,483.4,450.7,100.3,7.54,64,149.7,147.4,Very Poor
Bangalore,12-11-2023,47.6,466.4,96.8,3.57,16,72,377.3,Poor
Bangalore,13-11-2023,231.7,222.7,79.5,5.93,91.4,67.2,221.2,Good
Bangalore,14-11-2023,347.6,53.8,18.5,3.24,53.5,101.1,362.8,Severe
Bangalore,15-11-2023,437.9,15.6,16.3,8.55,25.5,27,125.2,Severe
Bangalore,16-11-2023,350.5,29.2,138.9,9.27,33.5,187,124.5,Severe
Bangalore,17-11-2023,349.3,131.6,53.9,1.5,93.3,69,382,Moderate
Bangalore,18-11-2023,75.8,440.4,37.8,9.83,1.2,61.8,245.1,Very Poor
Bangalore,19-11-2023,100.8,557,47.9,3.95,13.6,174.1,177,Poor
Bangalore,20-11-2023,370.9,18.9,31.3,3.61,34.2,187.1,257.1,Poor
Bangalore,21-11-2023,248.8,333,70.4,8.83,51.4,98.6,44.3,Poor
Bangalore,22-11-2023,66,145.5,63.9,7.74,40.4,152.4,435.1,Satisfactory
Bangalore,23-11-2023,379.1,328.3,113.8,4.42,37.6,50.1,217.3,Good
Bangalore,24-11-2023,161.4,553.2,95.7,0.46,16,35.6,150.9,Poor
Bangalore,25-11-2023,233.2,103.3,60.1,2.22,83,15.4,265.6,Poor
Bangalore,26-11-2023,141.3,564.6,130.4,7.74,32.8,129.1,456.4,Good
Bangalore,27-11-2023,230.4,462.1,12.3,0.66,3.4,161.1,330.7,Satisfactory
Bangalore,28-11-2023,72.3,327.8,74.2,0.93,29.7,37.1,330.2,Satisfactory
Bangalore,29-11-2023,409.9,345.3,122.1,9.35,3.1,197.1,459.7,Poor
Bangalore,30-11-2023,163.1,56.9,112.9,5.02,53.1,118.6,322.3,Satisfactory
Bangalore,01-12-2023,373.6,478,8.4,2.28,46.8,85.9,24.9,Poor
Bangalore,02-12-2023,368.1,353.6,148.6,3.62,85.6,79.6,317,Severe
Bangalore,03-12-2023,166.3,470.2,58.8,1.47,17.4,43.6,202.8,Good
Bangalore,04-12-2023,354.9,540.6,77.4,7.56,4.7,146.3,388.1,Poor
Bangalore,05-12-2023,151.8,236,95.8,8.76,38.3,145.7,178.8,Moderate
Bangalore,06-12-2023,137.9,201.6,18.5,1.33,27.4,149.4,430.4,Poor
Bangalore,07-12-2023,376.1,331.6,126.1,6,79.3,178.4,130.3,Severe
Bangalore,08-12-2023,56.8,20.8,38.3,6.16,18.5,86.1,253.7,Severe
Bangalore,09-12-2023,225.3,371.6,25,5.11,2.5,109.8,290.7,Poor
Bangalore,10-12-2023,484.2,116,131.7,0.02,1.7,107.5,38.9,Poor
Bangalore,11-12-2023,224.6,560.7,40.7,4.32,84,147.4,174.6,Very Poor
Bangalore,12-12-2023,289,117.8,138.1,5.7,36.9,189.5,496.5,Very Poor
Bangalore,13-12-2023,40.4,57.3,73.2,0.29,38.9,7.1,469.8,Poor
Bangalore,14-12-2023,10.9,440.8,133.5,3.17,62.6,195.9,258.9,Moderate
Bangalore,15-12-2023,224,382.8,54,0.47,73.9,135.6,269.1,Good
Bangalore,16-12-2023,159.2,590.3,92.3,7.94,49.3,73.3,124.6,Poor
Bangalore,17-12-2023,4.4,179.2,92.6,9.49,32.9,21.4,425.5,Moderate
Bangalore,18-12-2023,53.8,283.1,118.4,7.57,76.3,7.6,280.1,Satisfactory
Bangalore,19-12-2023,482.4,402.3,66.9,1.36,41.8,110.5,441.8,Very Poor
Bangalore,20-12-2023,143.2,89.6,123.8,4.77,84,7.6,485.2,Very Poor
Bangalore,21-12-2023,232.9,156.4,114.1,8.61,85.8,41,337.9,Poor
Bangalore,22-12-2023,213.5,424.4,32.1,6.06,95,57.8,264.5,Good
Bangalore,23-12-2023,417.7,113.5,16.3,7.18,97.2,97.7,74.8,Good
Bangalore,24-12-2023,351.1,225.1,31.4,4.97,11.3,196.9,46.1,Very Poor
Bangalore,25-12-2023,50.3,171.2,79.9,9.16,72.9,99.2,466.9,Severe
Bangalore,26-12-2023,236.5,176.4,63.3,4.55,5.9,186.4,483.5,Poor
Bangalore,27-12-2023,406.9,588.9,14.6,1.79,81.5,99.9,260.5,Satisfactory
Bangalore,28-12-2023,172.3,201.7,21.1,2.93,83.4,193,386,Very Poor
Bangalore,29-12-2023,307.5,406.6,57.6,5.51,12.7,8.8,60.5,Very Poor
Bangalore,30-12-2023,176.8,152.9,82.2,1.01,95.3,127.8,460.8,Poor
Bangalore,31-12-2023,151.9,237.1,113.4,2.17,96.8,194.2,36.6,Satisfactory
Bangalore,01-01-2024,76.7,9.1,78.6,6.44,17.5,66.6,450.4,Moderate
Bangalore,02-01-2024,493.4,419.7,136.3,1.2,54.9,8.8,133.3,Severe
Bangalore,03-01-2024,389.1,392,87.4,5.9,94.7,173.5,179.1,Poor
Bangalore,04-01-2024,226.7,165.3,137.3,7.21,87.4,135.1,402.9,Moderate
Bangalore,05-01-2024,198.9,100.3,82.9,1.98,79.2,55.4,142.1,Poor
Bangalore,06-01-2024,211.4,336,149.6,6.22,29.2,108,489.7,Poor
Bangalore,07-01-2024,13.7,299.8,94.9,2.84,55.3,49.4,152.9,Very Poor
Bangalore,08-01-2024,126.1,146.7,92.8,5.33,67.7,95.3,174.5,Very Poor
Bangalore,09-01-2024,16.2,379.8,57,6.56,82.7,170.3,298.8,Severe
Bangalore,10-01-2024,54.5,137.8,86.4,5.73,20.9,90.3,117.1,Satisfactory
Bangalore,11-01-2024,494,181.5,58.3,8.66,7.2,156.3,6.3,Satisfactory
Bangalore,12-01-2024,245.4,139.5,65.5,7.34,87.1,94.1,277,Good
Bangalore,13-01-2024,361.4,450.6,139,0.72,76.5,129,430.4,Poor
Bangalore,14-01-2024,205.1,191.6,58.4,4.89,86.9,169.6,380.3,Poor
Bangalore,15-01-2024,344.5,499.6,46.1,2.84,48.8,78,123,Very Poor
Bangalore,16-01-2024,447,510.6,106.2,5.84,39.3,136.5,69.8,Moderate
Bangalore,17-01-2024,25.3,77.9,4.8,1.14,64.7,48.9,446.7,Satisfactory
Bangalore,18-01-2024,499.3,101.4,38,6.57,55.9,193.2,374.8,Poor
Bangalore,19-01-2024,148.9,216.6,101.6,3.93,12.7,199,233.6,Moderate
Bangalore,20-01-2024,215.1,110.7,132.5,1.3,61.1,121.6,11.8,Poor
Bangalore,21-01-2024,286,424.7,48.1,4.51,94.9,7.3,173,Poor
Bangalore,22-01-2024,157.3,119.8,58,6.05,58,7.5,226.6,Moderate
Bangalore,23-01-2024,88.3,434.7,18.3,6.82,85,132.2,34.5,Poor
Bangalore,24-01-2024,233,448.5,35.8,3.67,62.2,82.9,455,Very Poor
Bangalore,25-01-2024,95,296.7,62.6,5.68,9.2,5,254,Moderate
Bangalore,26-01-2024,70.1,61.2,58.2,0.59,87.8,172.5,176,Satisfactory
Bangalore,27-01-2024,424.2,107.9,123.6,8.18,82.3,174.2,390.5,Moderate
Bangalore,28-01-2024,83.5,60.5,99.7,2.91,39.8,92.3,98.1,Satisfactory
Bangalore,29-01-2024,365.4,476,149.5,9.65,35.2,93.4,251.8,Good
Bangalore,30-01-2024,331.2,228.9,126.1,7.71,84.8,0.6,382.3,Satisfactory
Bangalore,31-01-2024,284.7,192.7,94.8,1.92,7.3,57.3,47.4,Severe
Bangalore,01-02-2024,234.2,411.2,111.6,0.72,80.3,186.8,484.9,Good
Bangalore,02-02-2024,260,168,8.4,2.57,86.1,149.7,295.3,Severe
Bangalore,03-02-2024,175.5,558,74.2,0.57,68.8,16.5,21.6,Severe
Bangalore,04-02-2024,224.6,295.6,102.8,0.96,85.5,188.5,392.6,Good
Bangalore,05-02-2024,15.8,327.2,27.8,3.72,74.9,102.6,279.5,Very Poor
Bangalore,06-02-2024,81.5,18.9,140.2,1.79,22.3,67.8,424.3,Satisfactory
Bangalore,07-02-2024,286.9,88.2,128.4,9.1,38.7,25.8,176.2,Good
Bangalore,08-02-2024,7.2,489,96.7,4.01,68,189.8,172.5,Good
Bangalore,09-02-2024,28.6,139.3,11.5,1.67,67.5,166.7,141.6,Severe
Bangalore,10-02-2024,171.4,512,106.8,9.17,90.7,11.7,22.5,Very Poor
Bangalore,11-02-2024,14.4,229.9,31.9,5.4,41.4,53.8,277.6,Severe
Bangalore,12-02-2024,407,250.9,114.1,5.08,67.5,4.8,211.4,Moderate
Bangalore,13-02-2024,471,110.7,5.2,6.83,14.6,186.4,424.1,Severe
Bangalore,14-02-2024,388.6,322.6,40.8,3.85,11.8,165.2,478.3,Poor
Bangalore,15-02-2024,483.9,8.6,93.5,8.45,64.8,50.2,29,Poor
Bangalore,16-02-2024,93.3,438.4,71.1,5.57,89.1,146.2,157.2,Severe
Bangalore,17-02-2024,50.2,578.3,135.8,3.59,81.8,1.8,273.8,Poor
Bangalore,18-02-2024,54.2,2.8,144.1,3.36,57.8,115.2,122.5,Severe
Bangalore,19-02-2024,475.2,582.1,82.9,5.76,82.6,109.9,228,Moderate
Bangalore,20-02-2024,241.7,24.3,47.3,2,4.9,4.9,141.6,Good
Bangalore,21-02-2024,138.4,562.4,87.8,1.24,65,10,36.2,Severe
Bangalore,22-02-2024,243.2,84.5,12.5,8.47,73.1,36.3,482.1,Very Poor
Bangalore,23-02-2024,365.4,396.1,41.4,6.68,50.7,154,314.3,Severe
Bangalore,24-02-2024,456.1,120.2,142.9,0.26,13.4,54.8,266.9,Poor
Bangalore,25-02-2024,395.7,543.2,114.3,8.21,90.1,197,200.4,Poor
Bangalore,26-02-2024,275.9,338.7,67.9,8.08,44.7,100.9,383.7,Satisfactory
Bangalore,27-02-2024,344.8,26.1,132.9,9.95,31.7,50.6,367.4,Moderate
Bangalore,28-02-2024,229.4,138.6,144.5,0.87,86.3,195.8,258.7,Very Poor
Bangalore,29-02-2024,122.2,292,90.8,2.63,80.1,196.8,72.8,Very Poor
Bangalore,01-03-2024,157,533.6,116.2,4.08,99.7,137.8,129,Severe
Bangalore,02-03-2024,348.2,58.1,82.9,1.88,80.4,159.4,218.9,Poor
Bangalore,03-03-2024,164.9,63.2,91.7,8.21,82.6,131.1,415.8,Severe
Bangalore,04-03-2024,362.7,552.9,95.8,4.88,22.7,181.9,48.4,Satisfactory
Bangalore,05-03-2024,271,124.6,84.6,3.62,48.5,160.7,99.8,Good
Bangalore,06-03-2024,96.6,17.3,105.2,1.41,72.2,126.2,35.4,Severe
Bangalore,07-03-2024,148.3,373.9,80.3,8.42,19.3,158.6,122.7,Severe
Bangalore,08-03-2024,340.3,115.7,122.9,6.69,51,8.7,260.5,Good
Bangalore,09-03-2024,432.7,376,32.1,2.96,87.1,183.9,481.8,Good
Bangalore,10-03-2024,378.5,132.9,103,5.93,66.3,167.7,294.5,Good
Bangalore,11-03-2024,238,97.1,83.5,0.83,90.1,189.9,192.4,Poor
Bangalore,12-03-2024,395.1,17,41.1,6.66,32.3,99.5,82.3,Good
Bangalore,13-03-2024,217.9,408,138.3,5.23,64.1,118.9,233.2,Satisfactory
Bangalore,14-03-2024,413.8,169.7,62.9,5.32,33.7,135.7,486,Satisfactory
Bangalore,15-03-2024,216,536.1,71.9,5.85,43,91.1,134.2,Severe
Bangalore,16-03-2024,443.6,234,95,3.11,19.5,126.7,159.1,Satisfactory
Bangalore,17-03-2024,487.3,204.1,140.4,8.31,72.1,33.8,144.7,Moderate
Bangalore,18-03-2024,114.1,33.5,83.5,7.1,82.4,103.2,280.6,Poor
Bangalore,19-03-2024,431.8,296.7,10.3,3.38,81,163.6,103.8,Very Poor
Bangalore,20-03-2024,176.6,58.4,137.8,6.88,0,56,238.3,Good
Bangalore,21-03-2024,131.1,139.2,148.2,6,99.2,139.5,453.4,Severe
Bangalore,22-03-2024,178.6,485.9,59.1,1.08,37.8,191.5,304.7,Moderate
Bangalore,23-03-2024,255.5,7.2,69.1,5.8,88.9,50.1,17.7,Good
Bangalore,24-03-2024,15.4,44.9,85.3,6.24,69.9,151.5,135.2,Good
Bangalore,25-03-2024,348.4,184.8,31,3.8,39.4,144.2,137.9,Very Poor
Bangalore,26-03-2024,378.7,362.9,64.8,4.1,54.9,118.6,19,Very Poor
Bangalore,27-03-2024,106.4,374.6,3.9,6.36,37.1,161.5,228.6,Good
Bangalore,28-03-2024,269.6,532.6,44.4,8.04,62.9,103.9,208,Moderate
Bangalore,29-03-2024,82.3,247.1,90.7,6.87,45,73.7,348,Very Poor
Bangalore,30-03-2024,172.2,550.6,113.5,4.38,41.4,40.5,43.8,Very Poor
Bangalore,31-03-2024,283.4,165.9,13.7,8.49,22.8,26.8,434.7,Moderate
Bangalore,01-04-2024,53.5,524.8,121.4,6.67,24.5,44.5,25.6,Very Poor
Bangalore,02-04-2024,145.4,326.1,7.8,9.58,89.1,17.3,126,Very Poor
Bangalore,03-04-2024,449.4,269.6,102.1,7.92,91.1,182.2,419.9,Very Poor
Bangalore,04-04-2024,117.1,302.8,134.4,3.84,59.7,104.4,156.8,Very Poor
Bangalore,05-04-2024,277.7,492.9,149.6,3.18,33.9,178.7,361.9,Good
Bangalore,06-04-2024,272.1,550,70,4.7,83.5,160.2,338.9,Very Poor
Bangalore,07-04-2024,427.1,185.1,90.4,9.37,9.9,31.9,475.9,Very Poor
Bangalore,08-04-2024,66.7,403.5,19.3,4.41,50.2,135,207.1,Good
Bangalore,09-04-2024,346.6,588.7,31,9.31,85.5,104.4,202.6,Satisfactory
Bangalore,10-04-2024,291.9,542.5,52,8.92,21.3,87.2,86.4,Severe
Bangalore,11-04-2024,20.3,469.5,137.5,4.34,67.6,94.4,496.3,Good
Bangalore,12-04-2024,132.1,237.3,41,8.96,2.7,73,252.3,Severe
Bangalore,13-04-2024,45.5,529.2,67.5,8.38,77.8,61.4,63,Moderate
Bangalore,14-04-2024,350.2,535.4,81.1,4.96,82.9,164,352.7,Severe
Bangalore,15-04-2024,17.3,97.2,118.2,5.79,86,164.7,342.4,Severe
Bangalore,16-04-2024,184.6,541.3,123,5.69,87,114.1,232.9,Moderate
Bangalore,17-04-2024,298.2,405.6,88.8,1.2,42.6,172.5,256.2,Very Poor
Bangalore,18-04-2024,142.6,293.6,10.6,1.72,66,28,180.7,Good
Bangalore,19-04-2024,75.1,511.4,127.4,7.95,55.2,121.3,62.3,Moderate
Bangalore,20-04-2024,104.1,260.9,84.7,2.09,5.9,153,154.6,Moderate
Bangalore,21-04-2024,14.9,517,54.1,9.33,4.9,28.4,380.6,Severe
Bangalore,22-04-2024,121.8,546.6,118.1,9.4,54.3,109.5,10.5,Severe
Bangalore,23-04-2024,300.2,272.3,140.8,1.91,82.3,80.3,461.5,Very Poor
Bangalore,24-04-2024,314.6,294.3,82.1,9.32,53.9,91.2,283.9,Severe
Bangalore,25-04-2024,470.6,95,62.8,6.51,64.4,43.3,369.1,Satisfactory
Bangalore,26-04-2024,273,580.3,124.2,6.53,22.4,122.3,107.1,Severe
Bangalore,27-04-2024,48,333.3,106.9,7.1,33,9.7,468.1,Good
Bangalore,28-04-2024,73.5,158.9,50.2,2.98,64.7,47.2,103.4,Very Poor
Bangalore,29-04-2024,237.6,159.5,66.1,7.02,44.6,106,358,Poor
Bangalore,30-04-2024,398.5,271.2,109.4,6.88,33.1,46,329.9,Moderate
Bangalore,01-05-2024,210.3,139.4,1.9,3.97,67.3,17.7,7.6,Good
Bangalore,02-05-2024,365.6,423,65.8,0.61,54.6,153.9,414,Moderate
Bangalore,03-05-2024,262.6,26,114.5,2.74,48.6,28,303.4,Severe
Bangalore,04-05-2024,381.1,132,0.1,3.4,23.7,1,462,Satisfactory
Bangalore,05-05-2024,231.4,506.1,34.4,0.43,82.4,28,214.1,Poor
Bangalore,06-05-2024,432.9,188.9,59.9,4.45,47.8,41.1,51.2,Very Poor
Bangalore,07-05-2024,168.5,564.5,11.8,3.46,50.8,68.7,119.1,Good
Bangalore,08-05-2024,393.4,149.2,73.6,3.5,28,124,1.5,Severe
Bangalore,09-05-2024,222,401.9,98.9,7.36,29.6,193.9,178.1,Severe
Bangalore,10-05-2024,250.7,74.9,27.3,6.41,85.1,134.2,63.1,Moderate
Bangalore,11-05-2024,179.4,75.3,118.3,7.31,38.9,187,319.3,Good
Bangalore,12-05-2024,227.8,134.9,7.7,2.99,10,12.2,159.4,Satisfactory
Bangalore,13-05-2024,456.8,194.5,87.3,6.28,25.5,46.5,285.5,Poor
Bangalore,14-05-2024,174.6,179.3,48,5.04,86.5,78.7,368.3,Severe
Bangalore,15-05-2024,378,421.6,123,8.38,50.2,96.5,455.7,Moderate
Bangalore,16-05-2024,81.1,23.7,78.8,2.75,73.7,98.5,87.7,Good
Bangalore,17-05-2024,258.3,451.6,130.7,6.65,84.4,30.3,124.2,Severe
Bangalore,18-05-2024,91.2,10.6,34.4,1.92,54.5,10.4,84.4,Very Poor
Bangalore,19-05-2024,207.5,350.5,63.7,6.28,92.3,97.9,29,Satisfactory
Bangalore,20-05-2024,194.8,325.5,11.1,1.07,78.5,0.2,308.7,Satisfactory
Bangalore,21-05-2024,78.2,591.4,121,3.78,24.2,4.3,250.7,Good
Bangalore,22-05-2024,9.5,458.2,69.5,2.43,32.8,122.1,8.2,Severe
Bangalore,23-05-2024,113,134.5,44.7,1.68,54.1,92.6,418.1,Poor
Bangalore,24-05-2024,187.1,295.2,19.7,1.74,86.8,152,199.3,Satisfactory
Bangalore,25-05-2024,321.2,289.7,137.8,9.68,38.5,62.9,494.5,Very Poor
Bangalore,26-05-2024,304.2,324.7,106.8,0.99,35.4,122,78,Good
Bangalore,27-05-2024,467.5,398.8,147.9,1.31,38,112.8,472.9,Poor
Bangalore,28-05-2024,125,433.4,131.4,0.41,79.2,94.6,356.8,Good
Bangalore,29-05-2024,357.6,338.6,92.5,9.56,80.2,73.6,187.1,Good
Bangalore,30-05-2024,423.7,374.6,0.4,5.73,92.5,67,217.3,Severe
Bangalore,31-05-2024,274.7,298.2,78.3,6.33,42,188.3,255.4,Satisfactory
Bangalore,01-06-2024,481.3,431.5,70.7,4.09,25.1,166.3,463.8,Severe
Bangalore,02-06-2024,423.3,105.8,121.8,8.95,53.3,138.9,262.7,Severe
Bangalore,03-06-2024,269.6,575,34.6,0.48,66.9,51.4,36.4,Poor
Bangalore,04-06-2024,121.4,507,103.1,3.52,6.3,43,196.2,Severe
Bangalore,05-06-2024,38,106.9,22.2,8.48,4.3,36.4,423,Poor
Bangalore,06-06-2024,394.4,293.7,29.2,6.45,19.8,13.2,360.5,Good
Bangalore,07-06-2024,333.8,148.4,87.5,9.33,7.1,166.5,14.1,Satisfactory
Bangalore,08-06-2024,269.7,128.1,85.6,8.35,76.6,1,176,Severe
Bangalore,09-06-2024,137.1,181.9,142.8,8.87,49.9,197.8,240.6,Good
Bangalore,10-06-2024,428.4,120.6,30.6,3.85,22.6,171.4,60.4,Moderate
Bangalore,11-06-2024,341.6,128.3,114.7,5.83,96.6,170.5,235.5,Very Poor
Bangalore,12-06-2024,149.5,39,3,5.33,3.5,71.6,192.5,Moderate
Bangalore,13-06-2024,470.3,335.5,22.9,6.98,64.4,182.2,402.1,Severe
Bangalore,14-06-2024,302.4,256,24.6,4.93,54.1,17.3,423.1,Satisfactory
Bangalore,15-06-2024,374.5,154.4,72.4,5.79,63.6,22,94,Satisfactory
Bangalore,16-06-2024,373.4,189.5,80.3,4.57,27.3,131.1,210.3,Very Poor
Bangalore,17-06-2024,368.2,251.4,129.6,6.2,16.3,74.3,480.5,Moderate
Bangalore,18-06-2024,118.1,327.9,128.4,3.93,49.8,69.2,273.1,Satisfactory
Bangalore,19-06-2024,147.8,144.3,148,3.06,16.9,53.6,269.3,Severe
Bangalore,20-06-2024,98.7,420.3,52.7,7.79,3.6,174.4,295.6,Good
Bangalore,21-06-2024,109.1,138.9,96.2,9.5,92.2,34,310.2,Satisfactory
Bangalore,22-06-2024,84.9,568.4,15.2,2.82,82.5,137.1,141,Severe
Bangalore,23-06-2024,386.3,286.4,48.2,8.61,81.9,67.1,257,Moderate
Bangalore,24-06-2024,303,147.6,140.8,2.24,38,148.4,391.6,Good
Bangalore,25-06-2024,213.9,366.5,114.2,1.35,11,105,242.6,Poor
Bangalore,26-06-2024,392.1,545.7,90,1.59,74.5,38.7,355.4,Very Poor
Bangalore,27-06-2024,402.8,220.7,66.6,0.44,49.1,70,468.8,Good
Bangalore,28-06-2024,394.2,432.1,127.4,6.38,23.8,25.7,371.5,Severe
Bangalore,29-06-2024,337.9,597,41.6,4.92,76.4,40.6,151.5,Moderate
Bangalore,30-06-2024,191.2,62.8,20,8.05,94.8,76.1,219.4,Satisfactory
Bangalore,01-07-2024,168.7,419,27.2,4.62,12.9,188.1,19.4,Poor
Bangalore,02-07-2024,41.2,46.8,35.5,1.05,36.7,43.5,11.5,Severe
Bangalore,03-07-2024,329.6,120.3,79.1,2.93,39.4,94.8,105.7,Satisfactory
Bangalore,04-07-2024,258.7,10.6,108.3,8.55,44.5,189.2,134.7,Moderate
Bangalore,05-07-2024,286.3,183.3,118,3.53,98.5,113.8,68.1,Severe
Bangalore,06-07-2024,97.4,123.5,23,1.89,32.4,72.8,86.3,Good
Bangalore,07-07-2024,255,427.2,11.4,0.08,26.1,45.6,426.5,Poor
Bangalore,08-07-2024,134,445.4,79.3,0.11,66,71.7,465.7,Very Poor
Bangalore,09-07-2024,398.9,535.5,72.9,5.6,44,161.7,347.6,Moderate
Bangalore,10-07-2024,486.5,502.4,59.8,0.42,57.3,113.5,424.8,Severe
Bangalore,11-07-2024,206.9,59.9,131.6,6.15,37.9,141.2,182.4,Very Poor
Bangalore,12-07-2024,235.2,470.8,40.9,5.04,36,52.2,232.3,Poor
Bangalore,13-07-2024,191,503.9,40.7,9.87,55.3,185.8,396.5,Poor
Bangalore,14-07-2024,198.4,496.9,92.2,4.47,85.9,2.4,402.2,Severe
Bangalore,15-07-2024,1.7,597.1,115.3,6.89,65,54.2,98.1,Very Poor
Bangalore,16-07-2024,381.8,283.2,27.2,3.4,76.8,185.4,438.7,Good
Bangalore,17-07-2024,236.7,478.4,140.5,7.79,17.3,103.5,429.4,Severe
Bangalore,18-07-2024,468.6,337.3,5.3,6.11,3,117,410.7,Very Poor
Bangalore,19-07-2024,392.6,41.7,99.9,2.88,55.9,154.1,351.4,Severe
Bangalore,20-07-2024,138,523.2,121.1,3.62,8.1,116,337.1,Poor
Bangalore,21-07-2024,268.8,134.9,119.8,0.35,81.7,146.6,140.4,Moderate
Bangalore,22-07-2024,177.5,281.7,103.9,4.78,42,114.3,478.3,Moderate
Bangalore,23-07-2024,46.6,416.5,61.6,9.75,88.9,6.2,64.3,Severe
Bangalore,24-07-2024,6.4,556.3,62.8,8.46,93,15.7,144.9,Very Poor
Bangalore,25-07-2024,208,145.4,35.9,3.17,25.7,28.9,143.4,Satisfactory
Bangalore,26-07-2024,45.8,239.6,149.7,3.17,10.9,6.2,187,Very Poor
Bangalore,27-07-2024,79,446.4,131.7,7.77,76.6,73.4,432.5,Satisfactory
Bangalore,28-07-2024,492.5,317.8,42,1.7,25.4,35.1,333.9,Very Poor
Bangalore,29-07-2024,483.3,254.6,48.6,1.97,49.7,114,487.8,Severe
Bangalore,30-07-2024,324.1,369.2,62.4,3.75,23,93.7,73.5,Good
Bangalore,31-07-2024,452.6,90.2,21,5.76,72.8,197.8,65.3,Severe
Bangalore,01-08-2024,110,510.6,70.8,4.56,10.2,182.2,198.6,Severe
Bangalore,02-08-2024,347.4,434.7,57.2,1.93,47,107.8,432.6,Good
Bangalore,03-08-2024,259,277.2,11.8,5.85,63.5,59.5,309,Moderate
Bangalore,04-08-2024,189.3,5,97.9,9.16,43.8,114.8,135.6,Good
Bangalore,05-08-2024,157.1,23.5,147.5,1.7,57.1,146.8,97.5,Severe
Bangalore,06-08-2024,1.1,520.9,124.4,5.93,29.9,176.8,403.7,Severe
Bangalore,07-08-2024,150.7,465.9,87,8.45,28.7,45.6,408.9,Good
Bangalore,08-08-2024,447.4,230.7,87,8.58,41.8,134,140.4,Poor
Bangalore,09-08-2024,241.6,563.3,54.1,3.35,0.1,62.8,55.9,Very Poor
Bangalore,10-08-2024,280.1,467,60.7,3.58,27.3,78.5,325.7,Satisfactory
Bangalore,11-08-2024,412.2,294.7,79,2.32,47.2,48.6,74.6,Very Poor
